item_id,order_id,product_id,quantity,unit_price,category
I000003415,O0001154,P0128,6,458.18,sports
I000005185,O0001753,P0432,8,416.33,toys
I000002356,O0000797,P0272,5,181.69,clothing
I000003504,O0001191,P0054,8,131.72,toys
I000001835,O0000623,P0106,8,3.59,books
I000004743,O0001611,P0243,2,81.5,home_garden
I000001768,O0000603,P0151,5,393.53,clothing
I000000205,O0000074,P0233,2,181.65,clothing
I000002353,O0000795,P0388,1,188.91,books
I000006016,O_GHOST_70930,P0207,2,56.93,clothing
I000004637,O0001574,P0330,7,274.38,toys
I000001804,O0000614,P0300,8,313.38,clothing
I000004380,O0001493,P0207,3,447.59,food_drink
I000000382,O0000134,P0275,5,282.14,toys
I000003782,O0001287,P0398,7,473.07,clothing
I000004228,O0001445,P0185,4,21.35,clothing
I000002366,O0000801,P0151,4,125.02,food_drink
I000001968,O0000667,P0279,6,472.7,toys
I000002756,O0000928,P0173,7,389.1,sports
I000005394,O0001824,P0408,6,152.41,toys
I000003419,O0001156,P0413,4,373.92,sports
I000005614,O0001891,P0044,5,131.89,sports
I000000880,O0000304,P0245,4,269.86,toys
I000002958,O0000996,P0076,6,342.84,home_garden
I000004949,O0001679,P0265,9,20.32,books
I000004424,O0001504,P0255,3,351.13,books
I000001287,O0000435,P0424,4,105.68,sports
I000005938,O0001989,P0477,8,284.77,beauty
I000004232,O0001446,P0011,9,377.63,home_garden
I000003276,O0001113,P0427,1,435.38,beauty
I000000845,O0000292,P0303,1,39.7,books
I000003020,O0001019,P0192,9,228.56,books
I000002757,O0000928,P0391,1,140.1,sports
I000003394,O0001148,P0478,1,396.06,books
I000005020,O0001701,P0285,9,463.65,clothing
I000000022,O0000011,P0019,2,83.42,electronics
I000004150,O0001417,P0097,5,22.15,books
I000004616,O0001568,P0496,6,136.78,toys
I000000086,O0000035,P0196,9,12.76,electronics
I000005170,O0001748,P0426,2,70.79,home_garden
I000005417,O0001829,P0394,8,321.88,electronics
I000000450,O0000158,P0394,4,430.17,sports
I000001131,O0000385,P0378,2,370.06,toys
I000002098,O0000708,P0367,4,253.9,electronics
I000002457,O0000831,P0260,3,281.78,electronics
I000001602,O0000544,P0325,3,294.1,sports
I000006054,O_GHOST_49648,P0179,8,98.85,toys
I000000477,O0000168,P0443,1,453.98,food_drink
I000005844,O0001960,P0170,2,422.48,clothing
I000005797,O0001948,P0343,4,358.17,sports
I000001581,O0000537,P0111,9,389.76,books
I000004963,O0001683,P0223,8,333.2,sports
I000000659,O0000230,P0299,8,172.75,beauty
I000002208,O0000749,P0094,3,387.01,toys
I000003368,O0001141,P0279,1,36.03,beauty
I000001632,O0000554,P0488,6,310.76,sports
I000002071,O0000699,P0159,6,493.69,home_garden
I000000243,O0000085,P0265,1,215.22,electronics
I000005150,O0001742,P0053,9,362.58,clothing
I000005490,O0001852,P0274,8,149.95,beauty
I000002407,O0000818,P0402,5,99.94,toys
I000004826,O0001638,P0292,7,22.2,sports
I000002847,O0000957,P0156,8,178.41,food_drink
I000004068,O0001387,P0200,8,304.53,food_drink
I000006012,O_GHOST_95400,P0177,9,296.64,electronics
I000001631,O0000554,P0480,1,459.69,electronics
I000001249,O0000421,P0171,9,23.44,
I000005455,O0001840,P0303,2,174.33,home_garden
I000005142,O0001740,P0334,6,445.8,books
I000004640,O0001575,P0284,9,470.32,sports
I000005926,O0001985,P0394,4,87.13,home_garden
I000001205,O0000409,P0339,1,337.24,clothing
I000004494,O0001527,P0050,2,286.72,electronics
I000002496,O0000843,P0029,6,227.79,electronics
I000002890,O0000971,P0205,8,248.6,toys
I000003215,O0001094,P0222,6,69.82,clothing
I000002950,O0000993,P0034,5,403.74,home_garden
I000001417,O0000481,P0311,9,153.13,beauty
I000003350,O0001135,P0062,8,166.93,clothing
I000002251,O0000763,P0221,1,495.99,beauty
I000001299,O0000439,P0479,8,363.7,electronics
I000000819,O0000286,P0179,8,167.4,electronics
I000002598,O0000876,P0281,6,82.87,electronics
I000003452,O0001165,P0479,6,331.91,food_drink
I000002654,O0000895,P0157,4,211.41,clothing
I000001234,O0000417,P0033,3,39.83,beauty
I000003354,O0001136,P0465,6,200.91,books
I000002515,O0000849,P0309,1,493.47,clothing
I000005915,O0001982,P0028,6,153.56,clothing
I000005112,O0001732,P0078,2,240.32,toys
I000002119,O0000715,P0007,8,479.33,clothing
I000006188,O_GHOST_66158,P0460,1,237.28,sports
I000004962,O0001682,P0330,4,223.47,electronics
I000001551,O0000525,P0031,2,159.44,electronics
I000001376,O0000465,P0355,4,183.08,toys
I000003736,O0001270,P0017,9,105.18,beauty
I000000588,O0000206,P0076,6,482.42,food_drink
I000002272,O0000770,P0126,1,358.98,toys
I000000405,O0000144,P0381,4,425.15,clothing
I000004704,O0001601,P0309,3,493.59,sports
I000005054,O0001714,P0347,8,103.05,food_drink
I000004905,O0001661,P0292,8,212.41,electronics
I000002510,O0000848,P0280,7,321.75,
I000002162,O0000729,P0438,3,433.78,books
I000001586,O0000538,P0075,9,327.95,clothing
I000002327,O0000788,P0393,9,314.52,
I000006020,O_GHOST_49215,P0011,6,169.63,books
I000003716,O0001265,P0362,2,278.54,clothing
I000001390,O0000468,P0395,2,228.38,home_garden
I000002165,O0000731,P0203,2,248.08,electronics
I000002558,O0000863,P0154,4,248.86,books
I000004738,O0001610,P0326,6,167.74,electronics
I000000523,O0000182,P0099,2,56.62,clothing
I000003247,O0001103,P0425,2,267.96,home_garden
I000001145,O0000389,P0472,8,487.67,sports
I000001028,O0000352,P0305,5,212.06,food_drink
I000004016,O0001371,P0477,7,352.71,electronics
I000001512,O0000513,P0468,9,116.0,toys
I000004342,O0001482,P0313,2,84.93,food_drink
I000003298,O0001121,P0360,3,378.09,beauty
I000004685,O0001595,P0187,8,458.46,toys
I000003635,O0001235,P0475,5,367.88,clothing
I000005352,O0001813,P0461,6,277.33,home_garden
I000002218,O0000753,P0215,7,425.95,sports
I000001776,O0000605,P0163,9,445.62,beauty
I000005468,O0001845,P0234,1,312.05,home_garden
I000001486,O0000503,P0144,1,481.06,electronics
I000006041,O_GHOST_07628,P0326,4,236.04,clothing
I000002729,O0000920,P0202,8,294.61,home_garden
I000005520,O0001863,P0118,1,186.92,sports
I000005873,O0001969,P0357,4,433.99,beauty
I000006055,O_GHOST_51421,P0103,2,394.99,clothing
I000000579,O0000202,P0440,4,401.79,electronics
I000003661,O0001247,P0189,4,351.01,home_garden
I000005065,O0001717,P0206,2,146.5,clothing
I000005173,O0001749,P0059,1,41.15,sports
I000004871,O0001651,P0264,3,466.96,food_drink
I000004496,O0001529,P0003,1,103.74,home_garden
I000002523,O0000851,P0177,1,79.5,clothing
I000001088,O0000373,P0338,2,274.97,books
I000005975,O_GHOST_81497,P0085,9,465.03,toys
I000003920,O0001338,P0315,4,218.79,sports
I000001395,O0000471,P0462,2,102.83,clothing
I000002870,O0000966,P0419,1,333.64,home_garden
I000004683,O0001593,P0310,7,307.36,books
I000001893,O0000641,P0320,1,20.46,beauty
I000002421,O0000821,P0274,2,87.44,books
I000000840,O0000290,P0234,1,13.64,beauty
I000005342,O0001808,P0234,5,232.02,food_drink
I000003084,O0001045,P0277,8,382.08,clothing
I000000281,O0000098,P0342,3,156.2,home_garden
I000004647,O0001578,P0084,8,346.22,beauty
I000000162,O0000061,P0360,1,338.67,electronics
I000004387,O0001495,P0053,4,334.69,clothing
I000006154,O_GHOST_44581,P0309,2,211.27,clothing
I000000851,O0000294,P0230,7,129.74,toys
I000004172,O0001425,P0139,6,442.58,toys
I000000804,O0000279,P0177,3,454.85,electronics
I000005943,O0001991,P0031,7,323.9,home_garden
I000005855,O0001962,P0065,8,82.75,home_garden
I000002680,O0000906,P0103,5,400.62,toys
I000005667,O0001909,P0490,7,22.43,home_garden
I000001495,O0000507,P0381,7,444.9,books
I000003669,O0001249,P0273,2,205.23,sports
I000005800,O0001949,P0112,3,279.05,sports
I000000137,O0000051,P0402,3,463.32,clothing
I000005681,O0001915,P0095,5,491.24,books
I000003417,O0001155,P0154,7,393.92,electronics
I000004291,O0001464,P0023,1,55.16,beauty
I000000696,O0000243,P0457,8,197.12,electronics
I000003675,O0001251,P0350,7,84.28,home_garden
I000002003,O0000678,P0359,9,14.9,home_garden
I000003780,O0001286,P0300,9,66.31,clothing
I000003940,O0001348,P0123,2,141.79,books
I000004186,O0001431,P0165,9,47.32,clothing
I000000440,O0000154,P0419,3,83.29,toys
I000000759,O0000265,P0400,3,42.28,electronics
I000001810,O0000616,P0081,3,477.17,beauty
I000000500,O0000176,P0330,5,353.16,books
I000001150,O0000390,P0389,4,410.46,
I000000844,O0000291,P0308,8,362.15,clothing
I000000118,O0000046,P0245,7,496.89,beauty
I000006014,O_GHOST_40666,P0080,2,186.62,home_garden
I000000630,O0000220,P0190,3,496.95,
I000003021,O0001019,P0314,4,137.19,home_garden
I000006018,O_GHOST_90428,P0241,6,490.52,books
I000006208,O_GHOST_90086,P0191,9,471.94,electronics
I000002583,O0000870,P0110,6,445.6,electronics
I000001873,O0000635,P0349,6,454.12,electronics
I000005861,O0001965,P0074,6,11.99,home_garden
I000003240,O0001100,P0471,7,251.36,sports
I000005169,O0001747,P0455,2,255.77,electronics
I000004694,O0001598,P0350,2,475.38,home_garden
I000003418,O0001155,P0019,3,139.0,toys
I000002647,O0000894,P0202,8,316.64,clothing
I000003383,O0001145,P0466,1,106.0,clothing
I000005603,O0001887,P0313,2,58.18,home_garden
I000005706,O0001923,P0063,9,425.64,beauty
I000003724,O0001267,P0469,8,226.02,clothing
I000005817,O0001953,P0126,2,488.18,electronics
I000006061,O_GHOST_42855,P0185,3,299.45,beauty
I000003939,O0001347,P0200,6,38.43,home_garden
I000003555,O0001209,P0230,5,434.56,clothing
I000003120,O0001059,P0289,3,109.48,books
I000001477,O0000500,P0277,1,73.95,beauty
I000005091,O0001726,P0107,5,384.99,beauty
I000005713,O0001926,P0120,4,250.99,clothing
I000001135,O0000386,P0495,9,321.95,books
I000005395,O0001824,P0285,4,195.25,food_drink
I000002986,O0001005,P0357,2,402.79,sports
I000003473,O0001174,P0367,3,333.32,books
I000003639,O0001238,P0210,5,411.29,home_garden
I000004226,O0001443,P0385,7,183.13,home_garden
I000003584,O0001219,P0027,5,137.96,sports
I000001620,O0000550,P0371,2,173.0,electronics
I000006118,O_GHOST_25444,P0152,7,418.47,books
I000002482,O0000839,P0025,2,363.63,home_garden
I000001538,O0000521,P0282,4,386.67,home_garden
I000001986,O0000671,P0210,2,270.44,clothing
I000005439,O0001835,P0218,9,446.14,home_garden
I000004081,O0001391,P0339,9,475.5,clothing
I000004855,O0001646,P0011,8,448.44,toys
I000002138,O0000720,P0131,5,421.22,sports
I000002040,O0000688,P0208,7,374.01,beauty
I000000014,O0000007,P0433,1,311.9,beauty
I000001787,O0000608,P0092,3,282.34,food_drink
I000003718,O0001265,P0156,5,161.43,beauty
I000003614,O0001229,P0174,7,22.05,electronics
I000002636,O0000888,P0106,8,52.0,sports
I000004853,O0001645,P0442,3,99.5,food_drink
I000004115,O0001403,P0462,9,106.61,food_drink
I000006193,O_GHOST_75315,P0246,5,330.2,toys
I000005656,O0001906,P0452,1,135.31,clothing
I000001854,O0000629,P0325,8,453.03,beauty
I000004451,O0001512,P0387,7,436.77,toys
I000005870,O0001968,P0344,5,81.95,beauty
I000002741,O0000923,P0352,4,53.76,books
I000001716,O0000584,P0235,5,319.6,toys
I000003390,O0001147,P0451,3,283.62,electronics
I000004182,O0001429,P0345,4,60.69,clothing
I000003793,O0001289,P0350,1,373.27,sports
I000001277,O0000432,P0217,5,124.27,beauty
I000003110,O0001053,P0035,7,57.7,clothing
I000002767,O0000930,P0282,6,121.18,food_drink
I000005423,O0001831,P0188,3,42.82,books
I000004225,O0001442,P0256,6,38.46,electronics
I000002016,O0000681,P0459,6,211.77,toys
I000000152,O0000057,P0115,4,340.61,beauty
I000006071,O_GHOST_08542,P0012,5,407.64,sports
I000005201,O0001760,P0158,3,287.56,sports
I000002039,O0000688,P0277,5,263.92,beauty
I000006002,O_GHOST_91491,P0443,1,369.36,food_drink
I000000326,O0000114,P0289,2,117.39,
I000003046,O0001029,P0239,1,232.21,home_garden
I000002292,O0000779,P0372,6,133.61,beauty
I000002245,O0000762,P0440,5,233.07,electronics
I000002770,O0000931,P0248,9,402.8,beauty
I000005894,O0001974,P0441,3,210.76,sports
I000003266,O0001110,P0450,2,98.75,home_garden
I000004225,O0001442,P0256,6,38.46,electronics
I000000290,O0000100,P0428,6,457.02,toys
I000004141,O0001413,P0250,8,356.6,toys
I000000684,O0000239,P0442,9,168.91,home_garden
I000003109,O0001053,P0294,6,360.02,beauty
I000005154,O0001743,P0349,2,142.77,beauty
I000004105,O0001399,P0192,5,167.7,food_drink
I000002558,O0000863,P0154,4,248.86,books
I000003227,O0001096,P0448,5,101.14,books
I000001847,O0000627,P0155,6,262.2,toys
I000002464,O0000833,P0132,8,216.58,food_drink
I000002652,O0000895,P0234,5,136.0,electronics
I000002141,O0000721,P0239,9,66.07,beauty
I000004825,O0001637,P0212,1,259.46,food_drink
I000000868,O0000301,P0028,2,25.06,electronics
I000003999,O0001366,P0140,6,449.33,clothing
I000001473,O0000500,P0392,3,292.07,books
I000004286,O0001463,P0489,4,118.33,toys
I000000299,O0000104,P0309,6,446.96,sports
I000002780,O0000935,P0393,7,93.79,electronics
I000001737,O0000591,P0423,4,56.33,toys
I000003261,O0001109,P0031,1,133.02,clothing
I000001863,O0000632,P0163,2,407.16,home_garden
I000001593,O0000541,P0281,7,33.56,sports
I000004787,O0001625,P0288,3,36.73,food_drink
I000002100,O0000709,P0340,5,180.82,sports
I000004782,O0001623,P0456,7,311.37,beauty
I000005341,O0001808,P0304,4,432.62,home_garden
I000000774,O0000268,P0403,9,56.02,
I000001536,O0000520,P0351,5,278.55,toys
I000004449,O0001512,P0210,4,437.37,clothing
I000003534,O0001201,P0345,8,360.89,clothing
I000000279,O0000097,P0390,9,209.4,toys
I000005701,O0001921,P0207,3,27.88,beauty
I000000235,O0000083,P0165,7,15.6,clothing
I000002176,O0000737,P0256,8,459.37,electronics
I000002548,O0000859,P0429,4,161.07,toys
I000003488,O0001179,P0254,1,199.91,food_drink
I000001104,O0000376,P0385,1,235.23,home_garden
I000003083,O0001044,P0218,7,472.61,home_garden
I000006178,O_GHOST_88531,P0264,7,344.89,books
I000004220,O0001441,P0143,4,328.96,beauty
I000004642,O0001576,P0279,6,424.87,electronics
I000005442,O0001836,P0415,6,8.8,books
I000002557,O0000862,P0398,6,218.74,food_drink
I000005431,O0001833,P0126,5,388.81,electronics
I000000730,O0000256,P0375,7,271.7,sports
I000001960,O0000665,P0455,2,302.07,home_garden
I000004263,O0001456,P0056,4,331.7,food_drink
I000002618,O0000883,P0264,3,450.38,food_drink
I000001794,O0000611,P0282,8,264.14,
I000002538,O0000856,P0480,2,311.95,food_drink
I000000223,O0000079,P0449,1,73.41,beauty
I000001515,O0000514,P0336,9,138.81,beauty
I000005304,O0001793,P0255,2,69.84,home_garden
I000001377,O0000466,P0087,6,451.91,electronics
I000002812,O0000946,P0202,8,234.0,sports
I000004916,O0001665,P0255,1,261.48,beauty
I000002479,O0000839,P0337,6,87.11,sports
I000002075,O0000700,P0003,3,478.19,home_garden
I000005274,O0001785,P0333,3,448.98,electronics
I000003772,O0001283,P0305,5,371.18,sports
I000003432,O0001159,P0187,3,452.63,electronics
I000004093,O0001395,P0277,5,24.17,sports
I000004534,O0001542,P0244,2,229.58,toys
I000003474,O0001174,P0495,1,91.9,home_garden
I000002517,O0000850,P0309,7,325.52,beauty
I000003981,O0001359,P0316,3,423.11,toys
I000002467,O0000834,P0260,1,156.49,home_garden
I000005032,O0001705,P0251,5,286.0,sports
I000000914,O0000314,P0407,3,176.57,books
I000005964,O0001999,P0243,8,237.05,beauty
I000003187,O0001085,P0416,6,365.67,toys
I000005130,O0001737,P0378,3,200.88,food_drink
I000005805,O0001950,P0363,7,481.97,toys
I000006201,O_GHOST_18152,P0280,4,483.51,clothing
I000006144,O_GHOST_10457,P0121,8,6.25,electronics
I000003735,O0001270,P0175,2,226.54,food_drink
I000003768,O0001281,P0466,5,450.46,books
I000001430,O0000484,P0326,6,298.67,home_garden
I000006160,O_GHOST_98702,P0075,8,168.37,electronics
I000005492,O0001853,P0234,2,379.9,toys
I000006141,O_GHOST_17858,P0425,3,158.3,toys
I000001514,O0000514,P0483,3,186.46,beauty
I000002547,O0000859,P0436,5,140.95,toys
I000006158,O_GHOST_34115,P0104,3,272.62,beauty
I000005363,O0001815,P0313,1,352.51,toys
I000005383,O0001821,P0435,4,327.0,books
I000004780,O0001622,P0098,1,428.39,toys
I000001981,O0000670,P0218,5,16.43,electronics
I000002255,O0000765,P0444,3,444.19,clothing
I000003789,O0001288,P0352,8,366.27,toys
I000002798,O0000941,P0015,2,464.2,toys
I000002337,O0000791,P0487,1,424.51,beauty
I000001383,O0000467,P0222,9,36.92,toys
I000000425,O0000150,P0322,1,469.33,beauty
I000005905,O0001979,P0274,9,429.31,clothing
I000002110,O0000712,P0300,4,305.51,home_garden
I000004856,O0001647,P0008,7,27.06,toys
I000001050,O0000361,P0353,8,93.74,clothing
I000000372,O0000130,P0159,5,119.4,sports
I000004726,O0001607,P0443,6,455.7,
I000000535,O0000185,P0080,6,390.2,toys
I000001474,O0000500,P0135,6,200.63,toys
I000000803,O0000278,P0363,2,416.26,clothing
I000001422,O0000482,P0382,8,418.12,electronics
I000004076,O0001389,P0394,9,432.22,home_garden
I000005632,O0001896,P0039,7,42.56,sports
I000000752,O0000262,P0154,7,6.94,toys
I000000512,O0000180,P0227,6,263.47,toys
I000002334,O0000790,P0342,4,286.99,sports
I000005832,O0001957,P0286,7,426.14,toys
I000003096,O0001049,P0057,2,204.15,electronics
I000004189,O0001432,P0397,4,137.92,beauty
I000004894,O0001658,P0454,1,384.41,clothing
I000004886,O0001656,P0026,7,235.36,sports
I000003163,O0001074,P0149,1,195.39,beauty
I000002885,O0000969,P0037,6,333.43,clothing
I000002379,O0000807,P0324,7,21.79,
I000005682,O0001916,P0053,6,184.11,books
I000003531,O0001200,P0379,5,103.5,beauty
I000005525,O0001864,P0471,5,80.0,beauty
I000004966,O0001683,P0360,2,147.45,sports
I000002955,O0000995,P0437,3,204.27,sports
I000002841,O0000955,P0135,1,4.47,sports
I000003113,O0001055,P0218,5,354.48,electronics
I000005849,O0001961,P0195,9,495.72,food_drink
I000000591,O0000207,P0422,5,497.04,sports
I000002316,O0000785,P0241,1,121.0,sports
I000003218,O0001094,P0074,5,18.64,electronics
I000001902,O0000644,P0219,8,45.13,toys
I000005544,O0001870,P0415,9,164.37,clothing
I000000142,O0000053,P0372,5,170.16,electronics
I000004636,O0001574,P0191,6,118.46,food_drink
I000001633,O0000554,P0209,2,167.68,toys
I000001874,O0000636,P0278,8,122.22,books
I000003776,O0001284,P0041,7,226.12,beauty
I000000765,O0000266,P0325,3,422.62,toys
I000005980,O_GHOST_38169,P0035,4,70.56,home_garden
I000005366,O0001816,P0089,6,240.94,beauty
I000000706,O0000247,P0439,9,458.23,beauty
I000003800,O0001291,P0044,1,57.22,clothing
I000005408,O0001827,P0066,5,384.86,food_drink
I000001906,O0000645,P0366,8,104.1,toys
I000002784,O0000937,P0407,1,422.74,
I000004810,O0001633,P0006,5,143.91,beauty
I000001548,O0000524,P0255,2,404.83,electronics
I000001000,O0000343,P0382,3,392.79,beauty
I000003905,O0001332,P0165,7,8.32,toys
I000006171,O_GHOST_58899,P0403,4,93.55,electronics
I000003129,O0001063,P0433,8,49.8,clothing
I000002194,O0000743,P0418,5,290.35,beauty
I000002429,O0000823,P0011,9,165.33,electronics
I000005481,O0001849,P0443,7,62.11,home_garden
I000003678,O0001252,P0005,8,47.91,clothing
I000004878,O0001654,P0396,7,493.67,home_garden
I000000829,O0000288,P0466,6,265.89,
I000001678,O0000568,P0443,2,412.49,toys
I000003139,O0001066,P0302,7,274.73,home_garden
I000005373,O0001819,P0288,9,199.03,toys
I000000284,O0000098,P0045,3,327.99,sports
I000003575,O0001216,P0183,3,369.14,clothing
I000004489,O0001525,P0046,1,108.79,clothing
I000002737,O0000922,P0217,2,462.43,clothing
I000003664,O0001248,P0433,2,11.36,sports
I000001097,O0000375,P0128,5,476.45,beauty
I000005420,O0001830,P0153,2,367.06,home_garden
I000004770,O0001619,P0252,4,214.96,clothing
I000001159,O0000394,P0318,3,320.18,clothing
I000003440,O0001162,P0108,7,250.34,electronics
I000003823,O0001300,P0203,4,354.8,books
I000002733,O0000921,P0307,2,363.31,books
I000003257,O0001107,P0397,1,154.74,electronics
I000004021,O0001373,P0277,4,319.37,clothing
I000005767,O0001939,P0409,4,203.28,food_drink
I000000852,O0000295,P0010,6,360.54,clothing
I000005648,O0001903,P0329,4,294.73,electronics
I000001763,O0000599,P0463,4,137.14,clothing
I000004502,O0001530,P0225,4,342.79,sports
I000004609,O0001566,P0447,1,422.34,beauty
I000004952,O0001680,P0483,2,23.72,clothing
I000002101,O0000709,P0258,3,98.61,home_garden
I000003152,O0001071,P0108,9,404.17,beauty
I000003708,O0001262,P0341,8,358.75,clothing
I000003360,O0001139,P0340,3,57.71,clothing
I000000169,O0000063,P0433,2,209.08,beauty
I000002104,O0000709,P0087,8,183.53,beauty
I000004113,O0001402,P0177,4,73.71,toys
I000005345,O0001810,P0315,2,5.2,toys
I000003638,O0001238,P0230,2,123.41,electronics
I000005188,O0001754,P0317,5,180.8,beauty
I000004472,O0001519,P0053,9,414.4,food_drink
I000003790,O0001289,P0016,3,283.82,food_drink
I000005439,O0001835,P0218,9,446.14,home_garden
I000001836,O0000623,P0020,2,374.76,sports
I000005624,O0001893,P0036,9,479.6,home_garden
